gene	key	tmd_index	tmd_start_aa	tmd_end_aa	tmd_length_aa	protein_length	classification	label_WT_lost	uniprot_accession	alphafold_available	local_pdb
MMP1	MMP1__TMD6	6	255	274	20	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD7	7	299	319	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD8	8	357	377	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD9	9	403	423	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD10	10	429	449	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD11	11	474	494	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
MMP1	MMP1__TMD12	12	506	526	21	583	No_eS7_event	0	Q12372	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MMP1__Q12372.pdb
ORT1	ORT1__TMD1	1	14	34	21	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ORT1	ORT1__TMD2	2	69	89	21	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ORT1	ORT1__TMD3	3	104	124	21	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ORT1	ORT1__TMD4	4	171	187	17	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ORT1	ORT1__TMD5	5	213	233	21	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ORT1	ORT1__TMD6	6	267	287	21	292	No_eS7_event	0	Q12375	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ORT1__Q12375.pdb
ERP3	ERP3__TMD1	1	196	216	21	225	No_eS7_event	0	Q12403	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERP3__Q12403.pdb
EMC6	EMC6__TMD1	1	24	44	21	108	No_eS7_event	0	Q12431	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EMC6__Q12431.pdb
EMC6	EMC6__TMD2	2	49	69	21	108	No_eS7_event	0	Q12431	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EMC6__Q12431.pdb
EMC6	EMC6__TMD3	3	88	106	19	108	No_eS7_event	0	Q12431	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/EMC6__Q12431.pdb
IZH2	IZH2__TMD1	1	79	99	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD2	2	111	131	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD3	3	154	174	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD4	4	177	197	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD5	5	213	233	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD6	6	243	263	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
IZH2	IZH2__TMD7	7	277	297	21	317	No_eS7_event	0	Q12442	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH2__Q12442.pdb
ERP4	ERP4__TMD1	1	175	195	21	207	No_eS7_event	0	Q12450	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERP4__Q12450.pdb
MRX4	MRX4__TMD1	1	403	420	18	430	No_eS7_event	0	Q12467	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/MRX4__Q12467.pdb
AGC1	AGC1__TMD1	1	534	554	21	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
AGC1	AGC1__TMD2	2	591	611	21	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
AGC1	AGC1__TMD3	3	622	642	21	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
AGC1	AGC1__TMD4	4	681	702	22	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
AGC1	AGC1__TMD5	5	731	751	21	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
AGC1	AGC1__TMD6	6	786	806	21	902	No_eS7_event	0	Q12482	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AGC1__Q12482.pdb
SRF1	SRF1__TMD1	1	268	288	21	437	WT-lost	1	Q12516	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SRF1__Q12516.pdb
SRF1	SRF1__TMD2	2	309	329	21	437	No_eS7_event	0	Q12516	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SRF1__Q12516.pdb
SRF1	SRF1__TMD3	3	349	369	21	437	No_eS7_event	0	Q12516	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SRF1__Q12516.pdb
SRF1	SRF1__TMD4	4	404	424	21	437	No_eS7_event	0	Q12516	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SRF1__Q12516.pdb
HUT1	HUT1__TMD1	1	5	25	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD2	2	43	63	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD3	3	107	127	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD4	4	137	157	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD5	5	175	192	18	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD6	6	215	235	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD7	7	246	266	21	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD8	8	281	303	23	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
HUT1	HUT1__TMD9	9	308	327	20	339	No_eS7_event	0	Q12520	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HUT1__Q12520.pdb
DFM1	DFM1__TMD1	1	42	62	21	341	No_eS7_event	0	Q12743	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFM1__Q12743.pdb
DFM1	DFM1__TMD2	2	123	143	21	341	No_eS7_event	0	Q12743	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFM1__Q12743.pdb
DFM1	DFM1__TMD3	3	171	191	21	341	No_eS7_event	0	Q12743	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFM1__Q12743.pdb
DFM1	DFM1__TMD4	4	193	213	21	341	No_eS7_event	0	Q12743	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFM1__Q12743.pdb
COX26	COX26__TMD1	1	28	64	37	66	No_eS7_event	0	Q2V2P9	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COX26__Q2V2P9.pdb
TSC3	TSC3__TMD1	1	54	74	21	80	No_eS7_event	0	Q3E790	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/TSC3__Q3E790.pdb
COA3	COA3__TMD1	1	27	49	23	85	No_eS7_event	0	Q3E7B2	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COA3__Q3E7B2.pdb
YOS1	YOS1__TMD1	1	2	22	21	85	No_eS7_event	0	Q3E834	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOS1__Q3E834.pdb
YOS1	YOS1__TMD2	2	65	85	21	85	No_eS7_event	0	Q3E834	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/YOS1__Q3E834.pdb
SCS22	SCS22__TMD1	1	155	175	21	175	No_eS7_event	0	Q6Q595	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SCS22__Q6Q595.pdb
DFG16	DFG16__TMD1	1	2	22	21	619	Shared	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD2	2	168	188	21	619	No_eS7_event	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD3	3	204	224	21	619	No_eS7_event	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD4	4	292	312	21	619	4KR-specific	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD5	5	322	342	21	619	No_eS7_event	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD6	6	379	399	21	619	No_eS7_event	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
DFG16	DFG16__TMD7	7	411	431	21	619	No_eS7_event	0	Q99234	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DFG16__Q99234.pdb
ODC2	ODC2__TMD1	1	10	30	21	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
ODC2	ODC2__TMD2	2	76	95	20	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
ODC2	ODC2__TMD3	3	122	142	21	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
ODC2	ODC2__TMD4	4	171	191	21	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
ODC2	ODC2__TMD5	5	215	235	21	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
ODC2	ODC2__TMD6	6	280	300	21	307	No_eS7_event	0	Q99297	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ODC2__Q99297.pdb
FRT1	FRT1__TMD1	1	575	595	21	602	No_eS7_event	0	Q99332	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FRT1__Q99332.pdb
ENV10	ENV10__TMD1	1	16	36	21	181	No_eS7_event	0	Q99382	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENV10__Q99382.pdb
ENV10	ENV10__TMD2	2	46	66	21	181	No_eS7_event	0	Q99382	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENV10__Q99382.pdb
ENV10	ENV10__TMD3	3	90	110	21	181	No_eS7_event	0	Q99382	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENV10__Q99382.pdb
ENV10	ENV10__TMD4	4	113	133	21	181	No_eS7_event	0	Q99382	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ENV10__Q99382.pdb
IZH4	IZH4__TMD1	1	65	85	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD2	2	102	122	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD3	3	142	162	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD4	4	166	186	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD5	5	202	222	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD6	6	232	252	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
IZH4	IZH4__TMD7	7	278	298	21	312	No_eS7_event	0	Q99393	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/IZH4__Q99393.pdb
HVG1	HVG1__TMD1	1	16	36	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD2	2	48	68	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD3	3	85	105	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD4	4	123	143	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD5	5	160	180	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD6	6	187	207	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
HVG1	HVG1__TMD7	7	212	232	21	249	No_eS7_event	0	P0CE11	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HVG1__P0CE11.pdb
COS3	COS3__TMD1	1	73	93	21	379	No_eS7_event	0	P0CX13	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COS3__P0CX13.pdb
COS3	COS3__TMD2	2	255	275	21	379	No_eS7_event	0	P0CX13	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/COS3__P0CX13.pdb
ERD1	ERD1__TMD1	1	25	45	21	362	No_eS7_event	0	P16151	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERD1__P16151.pdb
ERD1	ERD1__TMD2	2	85	105	21	362	No_eS7_event	0	P16151	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERD1__P16151.pdb
ERD1	ERD1__TMD3	3	110	130	21	362	No_eS7_event	0	P16151	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ERD1__P16151.pdb
OM45	OM45__TMD1	1	5	22	18	393	No_eS7_event	0	P16547	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/OM45__P16547.pdb
FUN14	FUN14__TMD1	1	39	59	21	198	No_eS7_event	0	P18411	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FUN14__P18411.pdb
FUN14	FUN14__TMD2	2	112	132	21	198	No_eS7_event	0	P18411	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FUN14__P18411.pdb
FUN14	FUN14__TMD3	3	172	192	21	198	No_eS7_event	0	P18411	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FUN14__P18411.pdb
DAP2	DAP2__TMD1	1	30	45	16	818	No_eS7_event	0	P18962	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/DAP2__P18962.pdb
SEC59	SEC59__TMD1	1	48	68	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD2	2	89	109	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD3	3	119	139	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD4	4	152	172	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD5	5	182	203	22	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD6	6	224	244	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD7	7	254	274	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD8	8	295	315	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD9	9	327	347	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD10	10	350	370	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD11	11	395	415	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD12	12	418	438	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD13	13	450	470	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SEC59	SEC59__TMD14	14	473	493	21	519	No_eS7_event	0	P20048	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SEC59__P20048.pdb
SLY41	SLY41__TMD1	1	111	131	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD2	2	173	193	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD3	3	202	222	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD4	4	235	255	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD5	5	270	290	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD6	6	333	353	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD7	7	372	392	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
SLY41	SLY41__TMD8	8	414	434	21	453	No_eS7_event	0	P22215	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/SLY41__P22215.pdb
GPI12	GPI12__TMD1	1	21	38	18	304	No_eS7_event	0	P23797	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI12__P23797.pdb
ATG22	ATG22__TMD1	1	99	119	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD2	2	131	151	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD3	3	154	174	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD4	4	211	231	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD5	5	242	262	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD6	6	319	339	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD7	7	353	373	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD8	8	389	409	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD9	9	418	438	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
ATG22	ATG22__TMD10	10	486	506	21	528	No_eS7_event	0	P25568	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/ATG22__P25568.pdb
PEX34	PEX34__TMD1	1	18	30	13	144	No_eS7_event	0	P25584	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PEX34__P25584.pdb
PEX34	PEX34__TMD2	2	52	73	22	144	No_eS7_event	0	P25584	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PEX34__P25584.pdb
PEX34	PEX34__TMD3	3	109	131	23	144	No_eS7_event	0	P25584	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PEX34__P25584.pdb
FYV5	FYV5__TMD1	1	26	46	21	152	No_eS7_event	0	P25585	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FYV5__P25585.pdb
FYV5	FYV5__TMD2	2	56	76	21	152	No_eS7_event	0	P25585	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FYV5__P25585.pdb
FYV5	FYV5__TMD3	3	82	102	21	152	No_eS7_event	0	P25585	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FYV5__P25585.pdb
FYV5	FYV5__TMD4	4	106	126	21	152	No_eS7_event	0	P25585	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FYV5__P25585.pdb
FYV5	FYV5__TMD5	5	127	147	21	152	No_eS7_event	0	P25585	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/FYV5__P25585.pdb
HSP30	HSP30__TMD1	1	35	55	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD2	2	66	86	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD3	3	122	142	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD4	4	158	178	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD5	5	182	202	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD6	6	216	236	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
HSP30	HSP30__TMD7	7	249	269	21	332	No_eS7_event	0	P25619	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/HSP30__P25619.pdb
GPI10	GPI10__TMD1	1	17	37	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD2	2	87	107	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD3	3	137	157	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD4	4	189	209	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD5	5	241	261	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD6	6	279	299	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD7	7	339	359	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD8	8	393	413	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
GPI10	GPI10__TMD9	9	424	444	21	616	No_eS7_event	0	P30777	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/GPI10__P30777.pdb
PTM1	PTM1__TMD1	1	198	218	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD2	2	231	251	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD3	3	266	286	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD4	4	305	325	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD5	5	334	354	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD6	6	382	402	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
PTM1	PTM1__TMD7	7	418	438	21	523	No_eS7_event	0	P32857	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/PTM1__P32857.pdb
AIM26	AIM26__TMD1	1	7	27	21	118	No_eS7_event	0	P32858	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM26__P32858.pdb
AIM26	AIM26__TMD2	2	41	61	21	118	No_eS7_event	0	P32858	1	ProteinLM_JCIM/10_AlphaFold/01_pdb_v6/AIM26__P32858.pdb
