gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std
USE1	245	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12853481, ECO:0000269|PubMed:12893879, ECO:0000269|PubMed:14562095}; Single-pass type IV membrane protein {ECO:0000269|PubMed:12853481, ECO:0000269|PubMed:12893879, ECO:0000269|PubMed:14562095}.	Protein transport protein USE1 (SNARE-like tail-anchored protein 1) (Unconventional SNARE in the endoplasmic reticulum protein 1)	USE1_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.004081632653061225	0.08571428571428572	0.0	0.0	-0.5244897959183673	0.09387755102040816	0.1346938775510204	0.1510204081632653	0.12244897959183673	0.1510204081632653	-0.0163265306122449	2.838095238095238	0.0	2.838095238095238	2.838095238095238	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VAC7	1165	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:19037259, ECO:0000269|PubMed:9372916}; Single-pass type II membrane protein {ECO:0000269|PubMed:19037259, ECO:0000269|PubMed:9372916}.	Vacuolar segregation protein 7	VAC7_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0008583690987124463	0.018025751072961373	0.0	0.0	-0.8954506437768239	0.04978540772532189	0.12360515021459227	0.11931330472103004	0.09098712446351931	0.11931330472103004	0.004291845493562235	2.214285714285714	0.0	2.214285714285714	2.214285714285714	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VAM3	283	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type IV membrane protein.	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	VAM3_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0035335689045936395	0.07420494699646643	0.0	0.0	-0.8010600706713781	0.04240282685512368	0.15901060070671377	0.13074204946996468	0.12367491166077739	0.13074204946996468	0.028268551236749095	2.957142857142857	0.0	2.957142857142857	2.957142857142857	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.047619047619047616	0.0
VAN1	535	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	Mannan polymerase I complex VAN1 subunit (M-pol I subunit VAN1) (Vanadate resistance protein)	VAN1_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.001869158878504673	0.03177570093457944	0.0	0.0	-0.46074766355140184	0.10841121495327102	0.13457943925233645	0.14579439252336449	0.10841121495327102	0.14579439252336449	-0.011214953271028033	2.476470588235294	0.0	2.476470588235294	2.476470588235294	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VBA1	562	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:15572352}; Multi-pass membrane protein {ECO:0000269|PubMed:15572352}.	Vacuolar basic amino acid transporter 1	VBA1_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.023131672597864767	0.48576512455516013	20.5	59.0	0.5245551601423487	0.13345195729537365	0.08718861209964412	0.05871886120996441	0.07651245551601424	0.05871886120996441	0.028469750889679714	1.7076923076923078	0.31361087756582473	1.0714285714285714	2.2714285714285714	0.13186813186813184	0.05651006820711176	0.018315018315018312	0.023166869305262856	0.018315018315018312	0.023166869305262856	0.0	0.03735545431203505
VBA2	474	12	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	1	0	21.166666666666668	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Vacuolar basic amino acid transporter 2	VBA2_YEAST	21.0	0.5527707983925666	21.0	23.0	0.28767104412788863	0.0833333333333333	1.0	0.02531645569620253	0.5358649789029536	16.454545454545453	51.0	0.6535864978902955	0.11181434599156118	0.08227848101265822	0.03375527426160337	0.0759493670886076	0.03375527426160337	0.04852320675105485	1.6039682539682538	0.44663363896799996	1.0761904761904764	2.58095238095238	0.11111111111111109	0.07612430989385269	0.011904761904761904	0.020619652471058063	0.011559696342305038	0.020045755174551313	0.0003450655624568667	0.026912901822001987
VBA3	458	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein.	Vacuolar basic amino acid transporter 3	VBA3_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.021834061135371178	0.4585152838427948	24.11111111111111	88.0	0.610698689956332	0.1222707423580786	0.09170305676855896	0.05458515283842795	0.07860262008733625	0.05458515283842795	0.03711790393013101	1.8604761904761904	0.3655210923246979	1.2190476190476192	2.438095238095238	0.14285714285714285	0.11268723396380222	0.014285714285714285	0.02182178902359924	0.009523809523809523	0.019047619047619046	0.0047619047619047615	0.02564364193873573
VBA4	768	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.214285714285715	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19001347}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:19001347}.	Vacuolar basic amino acid transporter 4	VBA4_YEAST	21.0	0.772618130456569	20.0	23.0	0.2879377767249482	0.0714285714285714	1.0	0.018229166666666668	0.38671875	15.846153846153847	60.0	0.18554687499999992	0.10286458333333333	0.109375	0.07942708333333333	0.08984375	0.07942708333333333	0.02994791666666667	1.6835743862762496	0.3955825747155332	1.0047619047619047	2.633333333333333	0.17501478852410526	0.06753064727550531	0.023092280390417032	0.028396389532612684	0.013605442176870748	0.028048337589235788	0.009486838213546287	0.04713200134914094
VBA5	582	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.142857142857142	0.5357142857142857	0.0714285714285714	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.	Vacuolar basic amino acid transporter 5	VBA5_YEAST	21.0	0.5150787536377128	21.0	23.0	0.2879377767249482	0.0714285714285714	1.0	0.024054982817869417	0.5085910652920962	16.923076923076923	47.0	0.624914089347079	0.11683848797250859	0.08075601374570447	0.06013745704467354	0.06872852233676977	0.06013745704467354	0.02061855670103093	1.7879473528541852	0.4788256381222192	0.8217391304347827	2.480952380952381	0.12866015971606032	0.10271159660027897	0.01671103223898255	0.022442042137040895	0.017006802721088433	0.029061237228971196	-0.00029577048210588575	0.03990819617845696
VCX1	411	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	22.272727272727273	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:8668190}; Multi-pass membrane protein {ECO:0000269|PubMed:8668190}.	Vacuolar calcium ion transporter (High copy number undoes manganese protein 1) (Manganese resistance 1 protein) (Vacuolar Ca(2+)/H(+) exchanger)	VCX1_YEAST	23.0	1.6006197146962735	18.0	23.0	0.2874797872880345	0.0909090909090909	1.0	0.0267639902676399	0.5961070559610706	12.3	26.0	0.705352798053528	0.0948905109489051	0.072992700729927	0.072992700729927	0.046228710462287104	0.072992700729927	0.0	1.6781620553359682	0.24188516367884702	1.173913043478261	2.0739130434782607	0.13315766359244618	0.07636192591848946	0.023715415019762844	0.028502381624221258	0.015810276679841896	0.02091503012699281	0.007905138339920948	0.04069419028058103
VHC1	1120	12	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	20.75	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:23022132}; Multi-pass membrane protein {ECO:0000255}.	Vacuolar cation-chloride cotransporter 1 (Vacuolar homolog of CCC family protein 1)	VHC1_YEAST	21.0	0.5951190357119042	19.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.010714285714285714	0.22232142857142856	17.727272727272727	41.0	0.10642857142857141	0.09642857142857143	0.10446428571428572	0.07857142857142857	0.08928571428571429	0.07857142857142857	0.025892857142857148	1.67734231411863	0.35909956048853825	1.1761904761904762	2.2526315789473683	0.1812552213868003	0.05767310343688865	0.016489139515455303	0.023349749876000688	0.01984126984126984	0.023476507075792123	-0.0033521303258145355	0.03154092957078879
VHT1	593	11	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein.	Vitamin H transporter (H(+)/biotin symporter)	VHT1_YEAST	21.0	0.0	21.0	21.0	0.2874797872880345	0.0909090909090909	1.0	0.01854974704890388	0.38954468802698144	19.5	49.0	-0.04553119730185504	0.1736930860033727	0.1281618887015177	0.08600337268128162	0.11129848229342328	0.08600337268128162	0.042158516020236084	1.3922077922077922	0.4641076258616113	0.7619047619047619	2.261904761904762	0.24675324675324675	0.06362311020216047	0.017316017316017316	0.030610683168248814	0.021645021645021644	0.023710933225331864	-0.004329004329004329	0.03181155510108024
VID22	901	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Cell membrane; Single-pass membrane protein. Nucleus.	Vacuolar import and degradation protein 22	VID22_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0011098779134295228	0.023307436182019976	0.0	0.0	-0.2642619311875694	0.08879023307436182	0.10432852386237514	0.11764705882352941	0.07991120976692564	0.11764705882352941	-0.013318534961154274	0.8809523809523812	0.0	0.8809523809523812	0.8809523809523812	0.14285714285714285	0.0	0.047619047619047616	0.0	0.0	0.0	0.047619047619047616	0.0
VMA11	164	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c' (V-ATPase subunit c') (Proteolipid protein VMA11) (Trifluoperazine resistance protein 3) (V-ATPase 16 kDa proteolipid subunit 2) (Vacuolar proton pump c' subunit)	VATL2_YEAST	22.5	1.8708286933869707	21.0	26.0	0.2795084971874737	0.25	1.0	0.024390243902439025	0.5609756097560976	17.333333333333332	22.0	1.0689024390243904	0.0975609756097561	0.054878048780487805	0.036585365853658534	0.042682926829268296	0.036585365853658534	0.01829268292682927	2.142700777483386	0.49130507866402034	1.563636363636364	2.6307692307692303	0.0960868841303624	0.03133736300396479	0.0	0.0	0.009615384615384616	0.01665433468816228	-0.009615384615384616	0.01665433468816228
VMA16	213	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.6	0.2	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c'' (V-ATPase subunit c'') (V-ATPase 22 kDa proteolipid subunit) (Vacuolar proton pump c'' subunit)	VATO_YEAST	21.0	0.0	21.0	21.0	0.282842712474619	0.2	1.0	0.023474178403755867	0.49295774647887325	21.25	26.0	0.9187793427230048	0.11737089201877934	0.07042253521126761	0.051643192488262914	0.06103286384976526	0.051643192488262914	0.018779342723004695	2.2114285714285713	0.3864085462639901	1.7714285714285716	2.733333333333333	0.14285714285714285	0.09988655696858585	0.009523809523809523	0.019047619047619046	0.019047619047619046	0.023328473740792173	-0.009523809523809523	0.035634832254989916
VMA21	77	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Endoplasmic reticulum-Golgi intermediate compartment membrane {ECO:0000255|HAMAP-Rule:MF_03058}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03058}. Cytoplasmic vesicle, COPII-coated vesicle membrane; Multi-pass membrane protein.	Vacuolar ATPase assembly integral membrane protein VMA21	VMA21_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.025974025974025976	0.5454545454545454	4.0	4.0	0.6935064935064935	0.07792207792207792	0.09090909090909091	0.1038961038961039	0.07792207792207792	0.1038961038961039	-0.012987012987012991	2.1476190476190475	0.16666666666666696	1.9809523809523806	2.3142857142857145	0.11904761904761904	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0
VMA3	160	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:9030535}; Multi-pass membrane protein {ECO:0000255}.	V-type proton ATPase subunit c (V-ATPase subunit c) (Guanine nucleotide exchange factor 2) (V-ATPase 16 kDa proteolipid subunit 1) (Vacuolar proton pump c subunit)	VATL1_YEAST	22.5	1.8708286933869707	21.0	26.0	0.2795084971874737	0.25	1.0	0.025	0.575	16.666666666666668	22.0	1.201875	0.0875	0.04375	0.03125	0.04375	0.03125	0.012499999999999997	2.1264443889443894	0.5707948040484581	1.4	2.6884615384615382	0.09559281298411734	0.05324730505172495	0.0	0.0	0.009615384615384616	0.01665433468816228	-0.009615384615384616	0.01665433468816228
VMA9	73	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14970230}; Multi-pass membrane protein {ECO:0000269|PubMed:14970230}.	V-type proton ATPase subunit e (V-ATPase subunit e) (Low dye-binding protein 10) (Vacuolar proton pump subunit e)	VA0E_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0273972602739726	0.5753424657534246	11.0	11.0	0.8424657534246576	0.136986301369863	0.0821917808219178	0.0410958904109589	0.0684931506849315	0.0410958904109589	0.0410958904109589	2.147619047619047	0.09523809523809512	2.052380952380952	2.2428571428571424	0.19047619047619047	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0
VMR1	1592	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5294117647058824	0.0588235294117647	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	ABC transporter ATP-binding protein/permease VMR1 (Vacuolar multidrug resistance protein 1)	VMR1_YEAST	21.0	0.0	21.0	21.0	0.2881752638568445	0.0588235294117647	1.0	0.010678391959798994	0.2242462311557789	55.1875	354.0	0.08448492462311555	0.0992462311557789	0.12437185929648241	0.09987437185929648	0.1099246231155779	0.09987437185929648	0.024497487437185925	0.9392156862745097	0.9752144186603191	-1.4238095238095239	2.3809523809523805	0.12605042016806722	0.06722689075630252	0.07843137254901962	0.0765070043907432	0.03921568627450981	0.046871710169976225	0.039215686274509796	0.06375241835709267
VNX1	908	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	21.0	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:17588950}; Multi-pass membrane protein {ECO:0000269|PubMed:17588950}.	Low affinity vacuolar monovalent cation/H(+) antiporter (Vacuolar Na(+)/H(+) exchanger)	VNX1_YEAST	21.0	0.0	21.0	21.0	0.28781979898261095	0.0769230769230769	1.0	0.014317180616740088	0.30066079295154186	32.416666666666664	143.0	0.04295154185022023	0.11563876651982379	0.11233480176211454	0.07819383259911894	0.07158590308370044	0.07819383259911894	0.034140969162995596	1.9512820512820508	0.39771786557443334	1.1523809523809523	2.5285714285714285	0.16117216117216115	0.08255990966728677	0.003663003663003663	0.012689016905266502	0.021978021978021976	0.023738976917244907	-0.018315018315018312	0.023166869305262856
VOA1	265	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Single-pass type I membrane protein {ECO:0000269|PubMed:14562095}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:18799613}; Single-pass type I membrane protein {ECO:0000269|PubMed:18799613}.	V0 assembly protein 1	VOA1_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0037735849056603774	0.07924528301886792	0.0	0.0	0.008679245283018857	0.11320754716981132	0.06415094339622641	0.18490566037735848	0.052830188679245285	0.18490566037735848	-0.12075471698113206	2.9190476190476184	0.0	2.9190476190476184	2.9190476190476184	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPH1	840	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	23.875	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	V-type proton ATPase subunit a, vacuolar isoform (V-ATPase a 1 subunit) (V-ATPase 95 kDa subunit) (Vacuolar pH protein 1) (Vacuolar proton pump a subunit) (Vacuolar proton translocating ATPase subunit a 1)	VPP1_YEAST	20.5	6.863626956646173	17.0	39.0	0.28641098093474	0.125	1.0	0.009523809523809525	0.22738095238095238	29.857142857142858	63.0	0.00047619047619044914	0.12261904761904761	0.11547619047619048	0.12261904761904761	0.09047619047619047	0.12261904761904761	-0.007142857142857131	1.2618165748080608	0.4571067978592676	0.6549999999999999	2.0549999999999993	0.16767056215198628	0.07452883371077007	0.07750404007756949	0.04320644582929141	0.015576923076923075	0.02061502981580132	0.06192711700064641	0.04432354348360293
VPH2	215	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	20.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9325326}; Multi-pass membrane protein {ECO:0000269|PubMed:9325326}.	Vacuolar ATPase assembly integral membrane protein VPH2 (Protein VMA12)	VPH2_YEAST	20.0	1.0	19.0	21.0	0.25	0.5	1.0	0.009302325581395349	0.18604651162790697	12.0	12.0	-0.21627906976744185	0.11162790697674418	0.1813953488372093	0.13953488372093023	0.16744186046511628	0.13953488372093023	0.04186046511627908	2.3804511278195495	0.4090225563909776	1.9714285714285718	2.789473684210527	0.17418546365914786	0.016290726817042606	0.0	0.0	0.02631578947368421	0.02631578947368421	-0.02631578947368421	0.02631578947368421
VPS55	140	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 55	VPS55_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.02857142857142857	0.6	11.0	18.0	0.7857142857142857	0.15	0.07857142857142857	0.06428571428571428	0.04285714285714286	0.06428571428571428	0.01428571428571429	1.8702380952380953	0.42665411067834574	1.3714285714285714	2.5142857142857142	0.15476190476190477	0.05189165408976992	0.023809523809523808	0.023809523809523808	0.011904761904761904	0.020619652471058063	0.011904761904761904	0.0394836284566119
VPS61	190	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	23.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS61	VPS61_YEAST	23.0	0.0	23.0	23.0	0.0	1.0	1.0	0.005263157894736842	0.12105263157894737	0.0	0.0	0.07263157894736841	0.15263157894736842	0.1736842105263158	0.05263157894736842	0.14210526315789473	0.05263157894736842	0.12105263157894738	1.3956521739130436	0.0	1.3956521739130436	1.3956521739130436	0.2608695652173913	0.0	0.043478260869565216	0.0	0.0	0.0	0.043478260869565216	0.0
VPS62	467	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein.	Vacuolar protein sorting-associated protein 62	VPS62_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0021413276231263384	0.044967880085653104	0.0	0.0	-0.530406852248394	0.14989293361884368	0.15845824411134904	0.12419700214132762	0.13062098501070663	0.12419700214132762	0.03426124197002142	1.9285714285714286	0.0	1.9285714285714286	1.9285714285714286	0.19047619047619047	0.0	0.047619047619047616	0.0	0.0	0.0	0.047619047619047616	0.0
VPS64	604	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	20.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass type IV membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 64 (Factor arrest protein 9)	VPS64_YEAST	20.0	0.0	20.0	20.0	0.0	1.0	1.0	0.0016556291390728477	0.033112582781456956	0.0	0.0	-0.7230132450331127	0.039735099337748346	0.1490066225165563	0.12582781456953643	0.12417218543046357	0.12582781456953643	0.023178807947019875	1.7199999999999995	0.0	1.7199999999999995	1.7199999999999995	0.1	0.0	0.05	0.0	0.0	0.0	0.05	0.0
VPS65	104	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS65	VPS65_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.019230769230769232	0.40384615384615385	55.0	55.0	1.1903846153846154	0.10576923076923077	0.15384615384615385	0.057692307692307696	0.09615384615384616	0.057692307692307696	0.09615384615384616	2.142857142857143	0.09523809523809534	2.0476190476190474	2.238095238095238	0.11904761904761904	0.023809523809523808	0.07142857142857142	0.023809523809523808	0.047619047619047616	0.047619047619047616	0.023809523809523808	0.023809523809523808
VPS68	184	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein. Mitochondrion {ECO:0000305}.	Vacuolar protein sorting-associated protein 68	VPS68_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.021739130434782608	0.45652173913043476	20.333333333333332	38.0	0.5858695652173913	0.1358695652173913	0.07065217391304347	0.07608695652173914	0.059782608695652176	0.07608695652173914	-0.005434782608695662	1.8547619047619048	0.3152492445158282	1.5761904761904764	2.3666666666666667	0.14285714285714285	0.06734350297014738	0.011904761904761904	0.020619652471058063	0.023809523809523808	0.023809523809523808	-0.011904761904761904	0.020619652471058063
VPS69	106	2	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Putative uncharacterized protein VPS69	VPS69_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.018867924528301886	0.39622641509433965	34.0	34.0	0.6424528301886792	0.2169811320754717	0.0660377358490566	0.03773584905660377	0.04716981132075472	0.03773584905660377	0.02830188679245283	1.480952380952381	0.09523809523809534	1.3857142857142857	1.5761904761904764	0.21428571428571427	0.023809523809523808	0.023809523809523808	0.023809523809523808	0.047619047619047616	0.047619047619047616	-0.023809523809523808	0.07142857142857142
VPS70	811	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Vacuolar protein sorting-associated protein 70 (EC 3.4.-.-)	VPS70_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0012330456226880395	0.025893958076448828	0.0	0.0	-0.4974106041923551	0.1060419235511714	0.14796547472256474	0.12330456226880394	0.11837237977805179	0.12330456226880394	0.0246609124537608	1.9857142857142849	0.0	1.9857142857142849	1.9857142857142849	0.23809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VPS73	486	12	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000269|PubMed:14576278}.	Vacuolar protein sorting-associated protein 73	VPS73_YEAST	21.0	0.0	21.0	21.0	0.28767104412788863	0.0833333333333333	1.0	0.024691358024691357	0.5185185185185185	17.90909090909091	76.0	0.5164609053497942	0.10905349794238683	0.09670781893004116	0.051440329218107	0.08024691358024691	0.051440329218107	0.04526748971193416	1.6924603174603172	0.44515302783535016	1.0428571428571427	2.4476190476190474	0.14285714285714288	0.0911835340720322	0.01984126984126984	0.023476507075792123	0.003968253968253968	0.0131612094855373	0.015873015873015872	0.029695693545824933
VRG4	337	10	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Golgi apparatus membrane; Multi-pass membrane protein. Cytoplasmic vesicle membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein. Note=Recycles between the Golgi apparatus and the endoplasmic reticulum.	GDP-mannose transporter 1 (GMT 1) (Low dye-binding protein 3) (Morphogenesis checkpoint-dependent protein 3) (Vanadate resistance glycosylation protein 4)	GMT1_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.02967359050445104	0.6231454005934718	11.0	20.0	0.655192878338279	0.12759643916913946	0.0771513353115727	0.03857566765578635	0.0712166172106825	0.03857566765578635	0.03857566765578635	1.5119047619047619	0.37053769840738604	1.1333333333333333	2.352380952380952	0.14285714285714285	0.06388765649999399	0.014285714285714285	0.02182178902359924	0.014285714285714285	0.02182178902359924	0.0	0.03688555567816587
