gene	protein_length	n_tmd	n_WT_lost	has_WT_lost	n_any_eS7_event	has_any_eS7_event	n_4KR_specific	has_4KR_specific	n_shared	has_shared	single_pass	multi_pass	loc_er	loc_golgi	loc_cell_membrane	loc_mitochondrion	loc_vacuole	loc_nucleus	is_transporter_like	is_transferase_like	mean_tmd_length_aa	mean_relative_tmd_position	min_relative_tmd_position	max_relative_tmd_position	subcellular_location	protein_name	entry_name	tmd_length_median	tmd_length_std	tmd_length_min	tmd_length_max	relative_position_std	first_tmd_position	last_tmd_position	tmd_density	tmd_aa_fraction	mean_tmd_gap	max_tmd_gap	protein_hydrophobicity_mean	protein_aromatic_fraction	protein_positive_fraction	protein_negative_fraction	protein_KR_fraction	protein_DE_fraction	protein_charge_balance_pos_minus_neg	tmd_hydrophobicity_mean	tmd_hydrophobicity_std	tmd_hydrophobicity_min	tmd_hydrophobicity_max	tmd_aromatic_fraction_mean	tmd_aromatic_fraction_std	tmd_positive_fraction_mean	tmd_positive_fraction_std	tmd_negative_fraction_mean	tmd_negative_fraction_std	tmd_charge_balance_mean	tmd_charge_balance_std	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
SMF3	473	11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	21.0	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Vacuole membrane; Multi-pass membrane protein. Endoplasmic reticulum membrane; Multi-pass membrane protein.	Iron transporter SMF3	SMF3_YEAST	21.0	0.0	21.0	21.0	0.2874797872880345	0.0909090909090909	1.0	0.0232558139534883	0.4883720930232558	22.4	54.0	0.7128964059196617	0.1078224101479915	0.0845665961945031	0.0613107822410148	0.0697674418604651	0.0613107822410148	0.0232558139534883	1.7714285714285714	0.4976133515281192	0.6285714285714286	2.4238095238095236	0.1125541125541125	0.05085428625312	0.0129870129870129	0.0212077034007201	0.0346320346320346	0.0410685410411477	-0.0216450216450216	0.0470250237714295	Q12078	1	473.0	80.49268498942918	85.06	13.435612398721366	30.55	95.56	0.2071881606765327	0.6236786469344608	0.1057082452431289	0.0634249471458773	23.753612694138447	90.84265340136209	0.0502190543216457	0.1920563496857549
SMP3	516	8	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	21.0	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	GPI mannosyltransferase 4 (EC 2.4.1.-) (GPI mannosyltransferase IV) (GPI-MT-IV)	SMP3_YEAST	21.0	0.0	21.0	21.0	0.28641098093474	0.125	1.0	0.0155038759689922	0.3255813953488372	28.0	94.0	0.3124031007751938	0.1414728682170542	0.1124031007751938	0.0620155038759689	0.0813953488372093	0.0620155038759689	0.0503875968992248	1.3779761904761905	0.330694808127447	0.9380952380952382	1.7238095238095237	0.1845238095238095	0.0649328102061649	0.0297619047619047	0.0230534722988536	0.0178571428571428	0.0331414545406549	0.0119047619047619	0.0461069445977073	Q04174	1	516.0	91.3672480620155	94.06	8.678700681992238	35.16	98.81	0.7248062015503876	0.2325581395348837	0.0348837209302325	0.0077519379844961	24.58077704794039	82.66796628077891	0.0476371648215899	0.1602092369782537
SNA2	79	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein. Lipid droplet. Note=Localized to punctate structures and lipid particles in the cytoplasm.	Protein SNA2	SNA2_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0253164556962025	0.5316455696202531	5.0	5.0	0.5037974683544304	0.189873417721519	0.1139240506329113	0.0886075949367088	0.0632911392405063	0.0886075949367088	0.0253164556962025	1.9309523809523812	0.1214285714285715	1.8095238095238095	2.0523809523809526	0.2619047619047618	0.0238095238095238	0.0714285714285714	0.0238095238095238	0.0	0.0	0.0714285714285714	0.0238095238095238	P56508	1	79.0	74.10151898734176	73.81	9.787143477006602	53.34	91.56	0.0253164556962025	0.569620253164557	0.4050632911392405	0.0	24.695596516061094	85.00893747130355	0.3126024875450772	1.0760624996367538
SNA3	133	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein. Late endosome membrane; Multi-pass membrane protein. Vacuole lumen. Cytoplasmic vesicle membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Note=Sorted via late endosomes to the vacuolar lumen in a ubiquitin-independent manner.	Protein SNA3	SNA3_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0150375939849624	0.3157894736842105	11.0	11.0	-0.3676691729323309	0.0827067669172932	0.1428571428571428	0.1654135338345864	0.0977443609022556	0.1654135338345864	-0.0225563909774436	1.897619047619048	0.430952380952381	1.4666666666666668	2.3285714285714287	0.1428571428571428	0.0476190476190476	0.0476190476190476	0.0	0.0476190476190476	0.0476190476190476	0.0	0.0476190476190476	P14359	1	133.0	62.511954887218046	61.09	10.499182313929154	42.59	86.25	0.0	0.2781954887218045	0.6090225563909775	0.112781954887218	34.969248583828765	98.14272478895212	0.2629266810814193	0.7379152239770836
SNA4	140	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:11566881, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716}; Multi-pass membrane protein {ECO:0000269|PubMed:11566881, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16107716}.	Protein SNA4	SNA4_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0142857142857142	0.3	12.0	12.0	-0.0221428571428571	0.1285714285714285	0.0642857142857142	0.0571428571428571	0.05	0.0571428571428571	0.0071428571428571	1.8047619047619048	0.1047619047619045	1.7000000000000002	1.9095238095238092	0.2142857142857142	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0	0.0476190476190476	Q07549	1	140.0	55.52107142857142	51.73	11.64951646430189	34.47	79.69	0.0	0.1714285714285714	0.4142857142857143	0.4142857142857143	38.386595287955345	123.62788890052278	0.2741899663425381	0.8830563492894484
SNC1	117	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endomembrane system; Single-pass type IV membrane protein. Note=Post-Golgi vesicle membrane. {ECO:0000305}.	Synaptobrevin homolog 1	SNC1_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.0085470085470085	0.1452991452991453	0.0	0.0	-0.2196581196581196	0.0512820512820512	0.1623931623931624	0.1367521367521367	0.1452991452991453	0.1367521367521367	0.0256410256410256	3.629411764705882	0.0	3.629411764705882	3.629411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P31109	1	117.0	83.76786324786326	90.38	14.27505150373512	44.34	97.0	0.5299145299145299	0.2478632478632478	0.1965811965811965	0.0256410256410256	46.05446401780951	147.4205200506361	0.3936278975881154	1.2600044448772316
SNC2	115	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endomembrane system; Single-pass type IV membrane protein. Note=Post-Golgi vesicle membrane. {ECO:0000305}.	Synaptobrevin homolog 2	SNC2_YEAST	19.0	0.0	19.0	19.0	0.0	1.0	1.0	0.008695652173913	0.1652173913043478	0.0	0.0	-0.1626086956521738	0.0608695652173913	0.1391304347826087	0.1130434782608695	0.1304347826086956	0.1130434782608695	0.0260869565217391	3.726315789473684	0.0	3.726315789473684	3.726315789473684	0.0526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P33328	1	115.0	85.31347826086954	91.19	13.02686722281423	46.94	97.19	0.6	0.2347826086956521	0.1478260869565217	0.017391304347826	44.11993501753951	141.61877714837112	0.3836516088481697	1.23146762737714
SNF3	884	12	0	0	3	1	1	1	2	1	0	1	0	0	1	0	0	0	1	0	21.0	0.5416666666666666	0.0833333333333333	1.0	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:2406560, ECO:0000269|PubMed:3281163}; Multi-pass membrane protein {ECO:0000269|PubMed:3281163}.	Low glucose sensor SNF3 (High-affinity glucose receptor SNF3) (High-affinity transporter-like sensor SNF3) (Sucrose nonfermenting protein 3)	SNF3_YEAST	21.0	0.0	21.0	21.0	0.2876710441278886	0.0833333333333333	1.0	0.0135746606334841	0.2850678733031674	17.545454545454547	73.0	-0.1221719457013574	0.0938914027149321	0.0927601809954751	0.1006787330316742	0.0769230769230769	0.1006787330316742	-0.007918552036199	1.6690476190476191	0.4160812213576094	0.8428571428571429	2.4952380952380953	0.1746031746031745	0.0761243098938526	0.0	0.0	0.0079365079365079	0.0177465712499983	-0.0079365079365079	0.0177465712499983	P10870	1	884.0	67.70471719457012	84.25	29.412327678885887	22.95	98.5	0.3959276018099547	0.1843891402714932	0.0656108597285067	0.3540723981900452	41.30201010702392	160.54379845076545	0.0467217308902985	0.1816106317316351
SNG1	547	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.5625	0.125	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Nitrosoguanidine resistance protein SNG1	SNG1_YEAST	21.0	0.0	21.0	21.0	0.28641098093474	0.125	1.0	0.0146252285191956	0.3071297989031079	33.142857142857146	138.0	-0.0060329067641682	0.1206581352833638	0.1060329067641681	0.0822669104204753	0.093235831809872	0.0822669104204753	0.0237659963436928	1.4386904761904762	0.4253679046524197	0.8095238095238095	2.0809523809523807	0.1666666666666666	0.0629940788348712	0.0238095238095238	0.0336717514850736	0.0059523809523809	0.0157485197087178	0.0178571428571428	0.0230534722988536	P46950	1	547.0	78.92729433272395	89.88	23.16710509916395	20.95	97.69	0.4862888482632541	0.3016453382084095	0.0292504570383912	0.1828153564899451	38.78840945370981	154.91093477543797	0.0709111690195791	0.2832009776516233
SNL1	159	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	23.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9450961}; Single-pass type II membrane protein {ECO:0000269|PubMed:9450961}. Nucleus membrane {ECO:0000269|PubMed:9450961}; Single-pass type II membrane protein {ECO:0000269|PubMed:9450961}.	HSP70 co-chaperone SNL1 (Suppressor of NUP116-C lethal)	SNL1_YEAST	23.0	0.0	23.0	23.0	0.0	1.0	1.0	0.0062893081761006	0.1446540880503144	0.0	0.0	-0.6371069182389936	0.050314465408805	0.2138364779874214	0.1446540880503144	0.2012578616352201	0.1446540880503144	0.0691823899371069	1.791304347826087	0.0	1.791304347826087	1.791304347826087	0.0869565217391304	0.0	0.0434782608695652	0.0	0.0	0.0	0.0434782608695652	0.0	P40548	1	159.0	82.06918238993711	94.06	18.339708301643608	44.44	98.56	0.559748427672956	0.1509433962264151	0.2452830188679245	0.0440251572327044	25.392476344736476	81.89283722646323	0.1597011090863929	0.5150492907324732
SNQ2	1501	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	20.454545454545453	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Protein SNQ2	SNQ2_YEAST	21.0	1.4373989364401725	17.0	23.0	0.2874797872880345	0.0909090909090909	1.0	0.0073284477015323	0.1499000666222518	73.0	400.0	-0.0868087941372418	0.1259160559626915	0.1205862758161225	0.100599600266489	0.1019320453031312	0.100599600266489	0.0199866755496335	1.5800675543776903	0.3301731017597234	1.223809523809524	2.110526315789474	0.2257535841463691	0.0991851779361333	0.0221571715850892	0.0323723692335387	0.0043290043290043	0.0136895136803825	0.0178281672560848	0.0377784337687341	P32568	1	1501.0	79.61550966022652	86.5	17.961622755996206	20.55	96.31	0.3137908061292471	0.4983344437041972	0.0799467021985343	0.1079280479680213	38.40672608567124	130.95862208346574	0.0255874257732653	0.0872475830003102
SOP4	234	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12230471, ECO:0000269|PubMed:14562095}; Single-pass type I membrane protein {ECO:0000269|PubMed:12230471, ECO:0000269|PubMed:14562095}.	Protein SOP4 (Suppressor of PMA1-7 protein 4)	SOP4_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0042735042735042	0.0897435897435897	0.0	0.0	-0.1008547008547008	0.1239316239316239	0.1282051282051282	0.0897435897435897	0.1196581196581196	0.0897435897435897	0.0384615384615384	2.0380952380952384	0.0	2.0380952380952384	2.0380952380952384	0.0476190476190476	0.0	0.0476190476190476	0.0	0.0952380952380952	0.0	-0.0476190476190476	0.0	P39543	1	234.0	81.5674358974359	84.69	10.447908935173858	51.69	95.38	0.2307692307692307	0.5982905982905983	0.1709401709401709	0.0	36.59837505139045	122.90816440741436	0.1564033121854292	0.5252485658436511
SPC1	94	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:8663399}; Multi-pass membrane protein {ECO:0000255}.	Signal peptidase complex subunit 1 (Microsomal signal peptidase subunit 1)	SPC1_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0212765957446808	0.4468085106382978	1.0	1.0	0.2042553191489361	0.1063829787234042	0.1063829787234042	0.0744680851063829	0.1063829787234042	0.0744680851063829	0.0319148936170212	1.7857142857142858	0.2666666666666668	1.519047619047619	2.0523809523809526	0.0714285714285714	0.0238095238095238	0.0	0.0	0.0	0.0	0.0	0.0	P46965	1	94.0	89.84531914893618	91.47	8.69726646982143	62.94	98.5	0.5212765957446809	0.4361702127659574	0.0425531914893617	0.0	22.455721086989573	80.27917051140976	0.2388906498615912	0.8540337288447847
SPC2	178	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255}.	Signal peptidase complex subunit 2 (Microsomal signal peptidase subunit 2)	SPC2_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0112359550561797	0.2359550561797752	9.0	9.0	-0.3415730337078652	0.1516853932584269	0.1629213483146067	0.1235955056179775	0.1573033707865168	0.1235955056179775	0.0393258426966292	1.442857142857143	0.0428571428571428	1.4	1.4857142857142858	0.238095238095238	0.0476190476190476	0.0476190476190476	0.0	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	Q04969	1	178.0	84.99769662921348	88.12	10.138101277037617	32.53	95.88	0.297752808988764	0.6292134831460674	0.0449438202247191	0.0280898876404494	21.18010928311732	70.76702130229872	0.1189893779950411	0.3975675354061725
SPC3	184	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass type II membrane protein {ECO:0000305}.	Signal peptidase complex subunit 3 (Microsomal signal peptidase subunit 3)	SPC3_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0054347826086956	0.1141304347826086	0.0	0.0	-0.2673913043478261	0.1413043478260869	0.1195652173913043	0.1032608695652173	0.1141304347826086	0.1032608695652173	0.0163043478260869	1.70952380952381	0.0	1.70952380952381	1.70952380952381	0.1904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Q12133	1	184.0	88.25222826086956	94.56	12.8982835870272	44.84	98.25	0.6956521739130435	0.1793478260869565	0.108695652173913	0.0163043478260869	23.20268363292642	87.2942548281386	0.1261015414832957	0.4744252979790141
SPF1	1215	13	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	24.076923076923077	0.5384615384615384	0.0769230769230769	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12058017, ECO:0000269|PubMed:22745129, ECO:0000269|PubMed:24392018, ECO:0000269|PubMed:30785834}; Multi-pass membrane protein {ECO:0000269|PubMed:32973005}. Note=Localizes to endoplasmic reticulum regions devoid of phosphatidylinositol 4-phosphate (PI4P) hydrolytic machinery. {ECO:0000269|PubMed:30785834}.	Endoplasmic reticulum transmembrane helix translocase (EC 7.4.2.-) (Complexed with DOR1 protein 1) (Endoplasmic reticulum P5A-ATPase) (Sensitivity to the P.farinosa killer toxin protein 1)	SPF1_YEAST	22.0	7.043398856775137	15.0	40.0	0.2878197989826109	0.0769230769230769	1.0	0.0106995884773662	0.2576131687242798	71.41666666666667	507.0	0.0101234567901234	0.0954732510288065	0.1209876543209876	0.1119341563786008	0.1037037037037037	0.1119341563786008	0.0090534979423868	1.0711807906249828	0.3230392538763074	0.5965517241379309	1.7749999999999997	0.1505362453638315	0.1092644167544986	0.0510623929407958	0.0393349563894682	0.0548362506620219	0.0503144517401039	-0.0037738577212261	0.0387147530989769	P39986	1	1215.0	80.77893827160494	83.75	11.796792496001634	31.14	95.88	0.1654320987654321	0.7127572016460906	0.0823045267489712	0.0395061728395061	36.85549247431452	120.97187444195448	0.0303337386619872	0.0995653287588102
SPG1	95	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	19.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Stationary phase gene 1 protein	SPG1_YEAST	19.0	0.0	19.0	19.0	0.0	1.0	1.0	0.0105263157894736	0.2	0.0	0.0	-0.1242105263157894	0.0736842105263157	0.1263157894736842	0.1052631578947368	0.1157894736842105	0.1052631578947368	0.0210526315789473	1.394736842105263	0.0	1.394736842105263	1.394736842105263	0.1578947368421052	0.0	0.0526315789473684	0.0	0.0	0.0	0.0526315789473684	0.0	P50088	1	95.0	60.74863157894737	58.88	10.87774750391839	41.47	79.69	0.0	0.2947368421052631	0.4947368421052631	0.2105263157894736	20.750280079287226	55.4643173490849	0.2184240008346023	0.5838349194640516
SPG3	127	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Stationary phase protein 3	SPG3_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0157480314960629	0.3307086614173228	13.0	13.0	0.8377952755905512	0.2834645669291338	0.1102362204724409	0.0393700787401574	0.0944881889763779	0.0393700787401574	0.0708661417322834	2.2666666666666666	0.7809523809523808	1.4857142857142858	3.047619047619047	0.4285714285714286	0.0952380952380952	0.0	0.0	0.0	0.0	0.0	0.0	Q04398	1	127.0	65.91574803149607	61.09	14.64530864766362	43.56	94.81	0.0944881889763779	0.2598425196850393	0.5118110236220472	0.1338582677165354	27.38927582012295	91.66828233909482	0.2156635891348264	0.72179749873303
SPO1	631	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass membrane protein. Nucleus membrane; Single-pass membrane protein.	Putative meiotic phospholipase SPO1 (EC 3.1.1.-) (Sporulation-specific protein 1)	SPO1_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0015847860538827	0.0332805071315372	0.0	0.0	-0.2667194928684628	0.1204437400950871	0.1394611727416798	0.1172741679873217	0.1251980982567353	0.1172741679873217	0.0221870047543581	1.2666666666666668	0.0	1.2666666666666668	1.2666666666666668	0.1904761904761904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P53541	1	631.0	80.87656101426307	92.56	22.128828929472498	25.64	98.94	0.5768621236133122	0.161648177496038	0.0998415213946117	0.161648177496038	25.621029769326626	86.87807536427127	0.0406038506645429	0.1376831622254695
SPO7	259	2	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:9822591}; Multi-pass membrane protein {ECO:0000269|PubMed:9822591}. Nucleus membrane {ECO:0000269|PubMed:9822591}; Multi-pass membrane protein {ECO:0000269|PubMed:9822591}.	Sporulation-specific protein SPO7	SPO7_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0077220077220077	0.1621621621621621	13.0	13.0	-0.3208494208494208	0.1196911196911196	0.1776061776061776	0.0965250965250965	0.1583011583011583	0.0965250965250965	0.081081081081081	1.2785714285714287	0.2357142857142857	1.042857142857143	1.5142857142857145	0.2142857142857142	0.0714285714285714	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0238095238095238	0.0	0.0476190476190476	P18410	1	259.0	83.24316602316603	92.31	18.67096405803959	30.86	97.81	0.5714285714285714	0.2316602316602316	0.0926640926640926	0.1042471042471042	33.239848530958376	108.36245865150902	0.1283391835172138	0.4183878712413476
SPO75	868	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.181818181818183	0.5454545454545454	0.0909090909090909	1.0	SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.	Sporulation-specific protein 75	SPO75_YEAST	21.0	0.574959574576069	21.0	23.0	0.2874797872880345	0.0909090909090909	1.0	0.0126728110599078	0.2684331797235023	50.7	273.0	0.1933179723502303	0.1543778801843318	0.1486175115207373	0.0714285714285714	0.1244239631336405	0.0714285714285714	0.0771889400921659	1.838622247317899	0.4699694320650791	1.0809523809523809	2.4666666666666663	0.2188970449840015	0.0817267518989355	0.0389610389610389	0.0340866141732113	0.0086580086580086	0.0183664099009492	0.0303030303030303	0.0419712541767647	Q07798	1	868.0	75.52476958525345	78.12	15.49768998893035	28.47	97.75	0.2142857142857142	0.456221198156682	0.2569124423963134	0.0725806451612903	32.86195039651817	110.8701639711965	0.0378593898577398	0.1277306036534522
SPT14	452	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	21.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.	Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit (GPI-GlcNAc transferase complex subunit GPI3) (GPI-GnT subunit GPI3) (EC 2.4.1.198) (GlcNAc-PI synthesis protein)	GPI3_YEAST	21.0	0.0	21.0	21.0	0.0	1.0	1.0	0.0022123893805309	0.0464601769911504	0.0	0.0	0.0064159292035398	0.0929203539823008	0.1415929203539823	0.1084070796460177	0.1039823008849557	0.1084070796460177	0.0331858407079646	1.5	0.0	1.5	1.5	0.2857142857142857	0.0	0.0	0.0	0.0952380952380952	0.0	-0.0952380952380952	0.0	P32363	1	452.0	89.64146017699116	94.12	12.303946848262726	36.59	98.56	0.7389380530973452	0.1858407079646017	0.0331858407079646	0.0420353982300885	23.987406875040907	75.46143953702448	0.0530694842368161	0.166950087471293
SRC1	834	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	21.0	0.75	0.5	1.0	SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000269|PubMed:16929305}; Multi-pass membrane protein {ECO:0000269|PubMed:16929305}. Note=Targeting to the inner nuclear membrane requires the SRP1 and KAP95 karyopherins and the Ran cycle.	Inner nuclear membrane protein SRC1 (Helix-extension-helix domain-containing protein 1)	SRC1_YEAST	21.0	0.0	21.0	21.0	0.25	0.5	1.0	0.0023980815347721	0.0503597122302158	232.0	232.0	-0.8116306954436451	0.0671462829736211	0.1606714628297362	0.1690647482014388	0.1474820143884892	0.1690647482014388	-0.0083932853717026	2.0166666666666666	0.6309523809523809	1.3857142857142857	2.6476190476190475	0.2142857142857142	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0238095238095238	0.0238095238095238	0.0476190476190476	0.0476190476190476	Q03707	1	834.0	64.23613908872902	63.735	24.355843102771896	28.38	97.19	0.2434052757793765	0.2326139088729016	0.0815347721822542	0.4424460431654676	56.87043649929279	207.6897774012963	0.0681899718216939	0.2490285100734967
SRF1	437	4	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21.0	0.625	0.25	1.0	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	Regulator of phospholipase D SRF1 (SPO14 regulatory factor 1)	SRF1_YEAST	21.0	0.0	21.0	21.0	0.2795084971874737	0.25	1.0	0.0091533180778032	0.1922196796338672	24.333333333333332	34.0	-0.4235697940503433	0.0961098398169336	0.1395881006864988	0.1075514874141876	0.1235697940503432	0.1075514874141876	0.0320366132723112	2.121428571428571	0.1966124680304736	1.8857142857142857	2.3904761904761904	0.1309523809523809	0.0704295212273763	0.0119047619047619	0.020619652471058	0.0119047619047619	0.020619652471058	0.0	0.0336717514850736	Q12516	1	437.0	63.05848970251717	61.31	19.30649922009367	29.97	94.75	0.1189931350114416	0.2608695652173913	0.3135011441647597	0.3066361556064073	33.68413432737781	109.47722987909404	0.0770803989184847	0.2505199768400321
SRP102	244	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17.0	1.0	1.0	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:O13950}; Single-pass membrane protein {ECO:0000255}.	Signal recognition particle receptor subunit beta (SR-beta)	SRPB_YEAST	17.0	0.0	17.0	17.0	0.0	1.0	1.0	0.0040983606557377	0.0696721311475409	0.0	0.0	-0.1135245901639344	0.0614754098360655	0.1352459016393442	0.1270491803278688	0.1311475409836065	0.1270491803278688	0.0081967213114754	2.8470588235294123	0.0	2.8470588235294123	2.8470588235294123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	P36057	1	244.0	89.48745901639344	94.12	12.419599598986274	43.25	98.81	0.7377049180327869	0.1680327868852459	0.0778688524590164	0.0163934426229508	25.056682353225455	101.26406217903764	0.1026913211197764	0.4150166482747444
SSH1	490	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	21.0	0.55	0.1	1.0	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	Sec sixty-one protein homolog (Ssh1 complex subunit SSH1) (Ssh1 complex subunit alpha)	SSH1_YEAST	21.0	0.0	21.0	21.0	0.2872281323269014	0.1	1.0	0.0204081632653061	0.4285714285714285	25.333333333333332	68.0	0.62	0.1040816326530612	0.0795918367346938	0.0673469387755102	0.0714285714285714	0.0673469387755102	0.0122448979591836	1.6895238095238096	0.3548932323237601	1.042857142857143	2.2142857142857144	0.1523809523809523	0.0971241812112911	0.0095238095238095	0.019047619047619	0.0142857142857142	0.0304910677972992	-0.0047619047619047	0.0395553517281813	P38353	1	490.0	74.73248979591837	80.53	14.752490095065236	32.72	92.5	0.0551020408163265	0.6285714285714286	0.2306122448979591	0.0857142857142857	24.88146750590874	87.85236297903431	0.0507785051140994	0.1792905366919067
