gene	uniprot_accession	alphafold_available	af_n_residues	af_plddt_mean	af_plddt_median	af_plddt_std	af_plddt_min	af_plddt_max	af_frac_plddt_gt90	af_frac_plddt_70_90	af_frac_plddt_50_70	af_frac_plddt_lt50	af_radius_of_gyration	af_max_dimension	af_compactness_rg_per_residue	af_compactness_dmax_per_residue
SEC63	P14906	1	663.0	82.65638009049773	88.94	15.565891876562887	31.59	96.69	0.444947209653092	0.39064856711915535	0.08295625942684766	0.08144796380090498	40.76842805549897	127.15660111059906	0.06149084171266813	0.1917897452648553
SEC66	P33754	1	206.0	86.87796116504855	94.25	16.403929073457846	34.88	97.88	0.7038834951456311	0.1553398058252427	0.038834951456310676	0.10194174757281553	38.252802149754366	134.19463623409095	0.18569321431919594	0.6514302729810241
SED4	P25365	1	1065.0	53.42720187793427	35.12	28.489152797162824	24.48	98.19	0.26103286384976526	0.07699530516431925	0.023474178403755867	0.6384976525821596	49.75074115063219	164.9638562625159	0.04671431093956074	0.1548956396831135
SED5	Q01590	1	340.0	70.00573529411766	76.47	18.90491076228425	31.23	94.69	0.11176470588235295	0.4823529411764706	0.2	0.20588235294117646	38.45523367403355	138.29244784513722	0.11310362845303985	0.4067424936621683
SEO1	P39709	1	593.0	80.32166947723441	87.75	18.902728134839652	22.61	96.75	0.40640809443507586	0.4148397976391231	0.07925801011804384	0.09949409780775717	28.230633218997298	101.84808654559987	0.047606464112980265	0.17175056753052254
SEY1	Q99287	1	776.0	81.84658505154638	86.185	13.072846132069568	31.75	96.56	0.26417525773195877	0.6018041237113402	0.07860824742268041	0.055412371134020616	67.31616729453636	226.84567035321615	0.0867476382661551	0.29232689478507234
SFC1	P33303	1	322.0	75.65512422360248	81.0	14.682765073444434	26.48	93.12	0.055900621118012424	0.7018633540372671	0.14285714285714285	0.09937888198757763	22.73492586548801	88.39018767940252	0.0706053598307081	0.27450368844534945
SFK1	P35735	1	353.0	76.99747875354107	85.75	21.039520848932487	25.88	98.19	0.4164305949008499	0.23512747875354106	0.2096317280453258	0.1388101983002833	29.745713818733766	114.87397133380566	0.084265478240039	0.325422015109931
SFT1	P43682	1	97.0	87.79835051546392	90.12	6.73790595516471	60.5	94.75	0.5154639175257731	0.4536082474226804	0.030927835051546393	0.0	40.64661664064809	138.38800731999865	0.419037284955135	1.4266804878350376
SFT2	P38166	1	215.0	69.0179534883721	70.62	14.222845216212834	39.44	91.94	0.027906976744186046	0.4930232558139535	0.3581395348837209	0.12093023255813953	28.302961888862086	93.95959008531273	0.1316416832040097	0.4370213492340127
SGE1	P33335	1	543.0	86.31771639042358	90.56	11.88817046458672	30.72	98.19	0.5174953959484346	0.39410681399631675	0.06445672191528545	0.02394106813996317	23.597122200504856	79.83950381859847	0.04345694696225572	0.1470340770139935
SHE9	Q04172	1	456.0	67.65219298245614	69.59	22.46797896925217	27.0	98.06	0.2324561403508772	0.2631578947368421	0.22807017543859648	0.27631578947368424	47.23583236297396	180.44524673706425	0.1035873516731885	0.3957132603882988
SHH3	Q04487	1	196.0	82.2815306122449	93.75	21.21069653870957	34.69	98.81	0.6683673469387755	0.0663265306122449	0.11224489795918367	0.15306122448979592	30.52344453846865	83.17211235143664	0.15573185989014618	0.4243475119971257
SHH4	Q06236	1	168.0	87.3697619047619	91.97	11.697907981078789	53.31	98.81	0.6071428571428571	0.25595238095238093	0.13690476190476192	0.0	25.446783751243014	96.7990628157112	0.15146895090025603	0.5761848977125666
SHO1	P40073	1	367.0	65.3815803814714	67.88	23.955538907920218	27.69	96.44	0.24795640326975477	0.22888283378746593	0.1553133514986376	0.3678474114441417	32.32771246661909	116.36938735337571	0.0880864099907877	0.3170827993279992
SHR3	Q02774	1	210.0	91.25957142857142	95.78	9.51864122491795	50.84	98.19	0.7571428571428571	0.19047619047619047	0.05238095238095238	0.0	32.953021131920075	124.71347423594614	0.15691914824723846	0.5938736868378387
SHY1	P53266	1	389.0	76.09089974293059	88.12	21.33370467667521	33.22	97.0	0.4318766066838046	0.23393316195372751	0.11825192802056556	0.2159383033419023	43.082167899435845	164.80102131054892	0.11075107429160885	0.4236530110811026
SIP3	P38717	1	1229.0	78.18131000813669	84.06	16.513637320949293	26.17	98.25	0.2530512611879577	0.5093572009764036	0.14564686737184704	0.0919446704637917	57.23170801825306	210.2612378304665	0.04656770383909931	0.17108318781974494
SIT1	P39980	1	628.0	79.20444267515923	87.94	18.561451077183133	25.84	96.38	0.37579617834394907	0.4156050955414013	0.09394904458598727	0.11464968152866242	28.167455333834816	112.74303085335252	0.044852635881902574	0.1795271191932365
SKG1	P36169	1	355.0	55.33597183098592	50.66	15.717454076506597	31.05	95.56	0.04225352112676056	0.1352112676056338	0.3323943661971831	0.49014084507042255	39.8824880044303	123.27362202028462	0.11234503663219803	0.3472496394937595
SKG6	P32900	1	734.0	50.07186648501362	44.235	15.030594654621854	26.88	97.12	0.03814713896457766	0.07220708446866485	0.2683923705722071	0.6212534059945504	52.568895674452826	162.9145595120338	0.07161974887527633	0.22195444075208964
SKN1	P33336	1	771.0	71.96036316472113	91.0	28.30634151628789	26.22	98.75	0.5188067444876784	0.08171206225680934	0.0622568093385214	0.33722438391699094	43.050556342191214	148.68385801760726	0.055837297460688995	0.19284547083995754
SLA2	P33338	1	968.0	79.38003099173554	85.41	17.65857531419618	24.73	97.62	0.36260330578512395	0.4256198347107438	0.10227272727272728	0.10950413223140495	59.27739551775042	256.8503119990318	0.06123697884065126	0.2653412314039585
SLG1	P54867	1	378.0	67.01632275132275	60.84	21.885593204594564	33.84	98.06	0.28835978835978837	0.13756613756613756	0.2275132275132275	0.34656084656084657	40.160004224282126	133.69438929139847	0.10624339741873579	0.3536888605592552
SLM4	P38247	1	162.0	89.93876543209876	93.56	9.570488768394515	42.34	98.0	0.6975308641975309	0.24074074074074073	0.05555555555555555	0.006172839506172839	15.358215835331999	47.53405046911109	0.09480380145266666	0.2934200646241425
SLM6	P38343	1	150.0	36.73853333333333	34.155	11.394434921584406	21.0	62.91	0.0	0.0	0.16666666666666666	0.8333333333333334	22.976873303503336	74.26007843383954	0.1531791553566889	0.49506718955893025
SLN1	P39928	1	1220.0	65.80512295081967	77.185	25.270412964142984	21.5	95.88	0.16475409836065574	0.41147540983606556	0.10163934426229508	0.3221311475409836	47.76099021383314	181.64858173131987	0.03914835263428946	0.14889228010763925
SLP1	Q12232	1	587.0	68.12565587734241	76.12	23.666331558609937	26.48	96.69	0.30153321976149916	0.23339011925042588	0.1362862010221465	0.3287904599659284	53.203059414134366	213.61648007117802	0.090635535628849	0.363912231807799
SLY41	P22215	1	453.0	71.83558498896247	81.44	21.924764218263363	23.19	96.5	0.24061810154525387	0.3730684326710817	0.18984547461368653	0.19646799116997793	26.0239808719889	102.9621175432984	0.057448081395118984	0.22728944270043797
SMA2	Q04658	1	369.0	79.21314363143632	85.94	16.19764305459549	35.44	96.38	0.3333333333333333	0.42005420054200543	0.15447154471544716	0.0921409214092141	31.22829238705297	141.27467567472948	0.08462951866410019	0.3828581996605135
SMF1	P38925	1	575.0	74.60572173913043	86.5	23.887166242310713	21.58	96.88	0.36	0.3408695652173913	0.10260869565217391	0.19652173913043477	28.202259906151845	94.44366834785697	0.04904740853243799	0.16424985799627298
SMF2	P38778	1	549.0	75.71688524590165	86.31	22.037900858955762	22.78	96.19	0.33697632058287796	0.3843351548269581	0.10746812386156648	0.17122040072859745	29.46730752488384	105.57368488880171	0.05367451279578113	0.19230179396867342
SMF3	Q12078	1	473.0	80.49268498942918	85.06	13.435612398721366	30.55	95.56	0.20718816067653276	0.6236786469344608	0.10570824524312897	0.06342494714587738	23.753612694138447	90.84265340136207	0.050219054321645765	0.1920563496857549
SMP3	Q04174	1	516.0	91.3672480620155	94.06	8.678700681992238	35.16	98.81	0.7248062015503876	0.23255813953488372	0.03488372093023256	0.007751937984496124	24.580777047940394	82.66796628077891	0.04763716482158991	0.1602092369782537
SNA2	P56508	1	79.0	74.10151898734176	73.81	9.787143477006602	53.34	91.56	0.02531645569620253	0.569620253164557	0.4050632911392405	0.0	24.695596516061098	85.00893747130355	0.3126024875450772	1.0760624996367538
SNA3	P14359	1	133.0	62.511954887218046	61.09	10.499182313929154	42.59	86.25	0.0	0.2781954887218045	0.6090225563909775	0.11278195488721804	34.969248583828765	98.14272478895212	0.2629266810814193	0.7379152239770836
SNA4	Q07549	1	140.0	55.52107142857142	51.730000000000004	11.64951646430189	34.47	79.69	0.0	0.17142857142857143	0.4142857142857143	0.4142857142857143	38.386595287955345	123.62788890052278	0.27418996634253817	0.8830563492894484
SNC1	P31109	1	117.0	83.76786324786326	90.38	14.275051503735119	44.34	97.0	0.5299145299145299	0.24786324786324787	0.19658119658119658	0.02564102564102564	46.05446401780951	147.4205200506361	0.39362789758811545	1.2600044448772316
SNC2	P33328	1	115.0	85.31347826086954	91.19	13.02686722281423	46.94	97.19	0.6	0.23478260869565218	0.14782608695652175	0.017391304347826087	44.11993501753951	141.61877714837112	0.3836516088481697	1.23146762737714
SNF3	P10870	1	884.0	67.70471719457012	84.25	29.412327678885887	22.95	98.5	0.39592760180995473	0.18438914027149322	0.06561085972850679	0.35407239819004527	41.30201010702392	160.54379845076545	0.046721730890298546	0.18161063173163514
SNG1	P46950	1	547.0	78.92729433272395	89.88	23.16710509916395	20.95	97.69	0.48628884826325414	0.3016453382084095	0.029250457038391225	0.18281535648994515	38.78840945370981	154.91093477543797	0.07091116901957918	0.28320097765162333
SNL1	P40548	1	159.0	82.06918238993711	94.06	18.339708301643608	44.44	98.56	0.559748427672956	0.1509433962264151	0.24528301886792453	0.0440251572327044	25.392476344736476	81.89283722646323	0.15970110908639293	0.5150492907324732
SNQ2	P32568	1	1501.0	79.61550966022652	86.5	17.961622755996206	20.55	96.31	0.31379080612924715	0.4983344437041972	0.07994670219853431	0.10792804796802132	38.40672608567124	130.95862208346574	0.025587425773265317	0.08724758300031028
SOP4	P39543	1	234.0	81.5674358974359	84.69	10.447908935173858	51.69	95.38	0.23076923076923078	0.5982905982905983	0.17094017094017094	0.0	36.59837505139045	122.90816440741436	0.15640331218542927	0.5252485658436511
SPC1	P46965	1	94.0	89.84531914893618	91.47	8.69726646982143	62.94	98.5	0.5212765957446809	0.43617021276595747	0.0425531914893617	0.0	22.455721086989573	80.27917051140976	0.2388906498615912	0.8540337288447847
SPC2	Q04969	1	178.0	84.99769662921348	88.12	10.138101277037617	32.53	95.88	0.29775280898876405	0.6292134831460674	0.0449438202247191	0.028089887640449437	21.180109283117318	70.76702130229872	0.11898937799504111	0.39756753540617257
SPC3	Q12133	1	184.0	88.25222826086956	94.56	12.8982835870272	44.84	98.25	0.6956521739130435	0.1793478260869565	0.10869565217391304	0.016304347826086956	23.20268363292642	87.2942548281386	0.12610154148329575	0.47442529797901417
SPF1	P39986	1	1215.0	80.77893827160494	83.75	11.796792496001634	31.14	95.88	0.1654320987654321	0.7127572016460906	0.0823045267489712	0.03950617283950617	36.85549247431452	120.97187444195448	0.030333738661987256	0.09956532875881027
SPG1	P50088	1	95.0	60.74863157894737	58.88	10.87774750391839	41.47	79.69	0.0	0.29473684210526313	0.49473684210526314	0.21052631578947367	20.750280079287226	55.4643173490849	0.21842400083460237	0.5838349194640516
SPG3	Q04398	1	127.0	65.91574803149607	61.09	14.645308647663619	43.56	94.81	0.09448818897637795	0.25984251968503935	0.5118110236220472	0.13385826771653545	27.389275820122954	91.66828233909482	0.21566358913482642	0.72179749873303
SPO1	P53541	1	631.0	80.87656101426307	92.56	22.128828929472494	25.64	98.94	0.5768621236133122	0.16164817749603805	0.09984152139461172	0.16164817749603805	25.621029769326626	86.87807536427127	0.04060385066454299	0.13768316222546953
SPO7	P18410	1	259.0	83.24316602316603	92.31	18.67096405803959	30.86	97.81	0.5714285714285714	0.23166023166023167	0.09266409266409266	0.10424710424710425	33.239848530958376	108.36245865150902	0.1283391835172138	0.4183878712413476
SPO75	Q07798	1	868.0	75.52476958525345	78.12	15.49768998893035	28.47	97.75	0.21428571428571427	0.45622119815668205	0.2569124423963134	0.07258064516129033	32.86195039651817	110.8701639711965	0.037859389857739824	0.1277306036534522
SPT14	P32363	1	452.0	89.64146017699116	94.12	12.303946848262726	36.59	98.56	0.7389380530973452	0.18584070796460178	0.033185840707964605	0.0420353982300885	23.987406875040907	75.46143953702448	0.053069484236816164	0.16695008747129308
SRC1	Q03707	1	834.0	64.23613908872902	63.735	24.355843102771896	28.38	97.19	0.2434052757793765	0.23261390887290168	0.0815347721822542	0.44244604316546765	56.87043649929279	207.6897774012963	0.06818997182169399	0.24902851007349677
SRF1	Q12516	1	437.0	63.058489702517164	61.31	19.30649922009367	29.97	94.75	0.11899313501144165	0.2608695652173913	0.3135011441647597	0.30663615560640733	33.68413432737781	109.47722987909404	0.0770803989184847	0.25051997684003213
SRP102	P36057	1	244.0	89.48745901639344	94.12	12.419599598986274	43.25	98.81	0.7377049180327869	0.1680327868852459	0.0778688524590164	0.01639344262295082	25.056682353225458	101.26406217903764	0.10269132111977647	0.41501664827474444
SSH1	P38353	1	490.0	74.73248979591837	80.53	14.752490095065237	32.72	92.5	0.05510204081632653	0.6285714285714286	0.23061224489795917	0.08571428571428572	24.88146750590874	87.85236297903431	0.050778505114099474	0.17929053669190675
SSH4	P32343	1	579.0	70.19906735751294	82.31	23.10701233001136	30.91	97.62	0.3333333333333333	0.2158894645941278	0.13644214162348878	0.3143350604490501	43.217634488586235	166.54610612379986	0.07464185576612475	0.2876443974504315
SSM4	P40318	1	1319.0	68.87597422289613	75.5	20.836218763858717	21.72	96.19	0.12585291887793784	0.4586808188021228	0.2047005307050796	0.21076573161485973	45.91107695678595	150.72488198701635	0.034807488215910495	0.1142720864192694
SSO1	P32867	1	290.0	79.37048275862068	83.28	15.825961160810925	38.72	98.25	0.35517241379310344	0.3793103448275862	0.19310344827586207	0.07241379310344828	36.382024842305356	132.21851587807208	0.12545525807691502	0.4559259168209382
SSO2	P39926	1	295.0	78.25637288135593	84.19	17.651074122881813	36.94	98.44	0.36610169491525424	0.3288135593220339	0.20677966101694914	0.09830508474576272	36.338726460365926	144.9380889242024	0.12318212359446076	0.49131555567526236
SSS1	P35179	1	80.0	84.43275000000001	88.81	12.802918414857608	53.97	97.38	0.4375	0.4125	0.15	0.0	31.168243992639166	99.5963404648986	0.38960304990798955	1.2449542558112325
SSU1	P41930	1	458.0	87.1547598253275	93.72	16.967729699143295	24.33	98.38	0.6637554585152838	0.2336244541484716	0.034934497816593885	0.06768558951965066	25.337352441623775	108.4112412713737	0.055321730221885974	0.23670576696806483
SSY1	Q03770	1	852.0	72.28669014084507	81.97	22.56826422905488	23.38	96.0	0.27582159624413144	0.40492957746478875	0.0892018779342723	0.2300469483568075	36.09292266564819	133.93046506303187	0.042362585288319474	0.15719538152938015
STE13	P33894	1	931.0	83.49822771213749	94.38	23.44733565409409	20.42	98.94	0.7121374865735768	0.11278195488721804	0.027926960257787327	0.14715359828141783	32.23607282685691	124.8691269850158	0.03462521248856811	0.1341236594898129
STE14	P32584	1	239.0	92.33757322175731	96.62	11.507413035960926	41.84	98.88	0.8200836820083682	0.12552301255230125	0.02092050209205021	0.03347280334728033	20.127812639739947	79.43661530427892	0.08421678928761483	0.33237077533171094
STE2	D6VTK4	1	431.0	66.98006960556843	74.94	22.223691842569373	23.77	95.06	0.11600928074245939	0.4617169373549884	0.15081206496519722	0.271461716937355	36.10907524568469	134.85123422868622	0.08377975695054453	0.3128798938020562
STE24	P47154	1	453.0	92.48061810154526	94.88	7.379970690210761	37.78	98.25	0.8233995584988962	0.15894039735099338	0.011037527593818985	0.006622516556291391	25.029140035975573	84.44546932784493	0.055251964759327976	0.18641383957581664
STE3	P06783	1	470.0	71.41404255319149	83.69	24.426523181197798	25.19	95.94	0.2872340425531915	0.38085106382978723	0.04893617021276596	0.28297872340425534	36.089442190443144	154.25293610819858	0.07678604721370881	0.3281977364004225
STE6	P12866	1	1290.0	79.74046511627908	86.62	18.094653523631116	18.67	96.19	0.2689922480620155	0.5689922480620155	0.07054263565891473	0.09147286821705426	39.049455257003515	129.86000388880325	0.030270895548064742	0.10066666968124283
STL1	P39932	1	569.0	84.46286467486819	91.5	18.605858783541155	26.69	98.38	0.5869947275922671	0.28471001757469244	0.0210896309314587	0.10720562390158173	29.01357853803741	130.670362439231	0.05099047194734167	0.2296491431269438
STT3	P39007	1	718.0	88.87736768802228	92.19	10.654414841076566	27.56	97.12	0.6462395543175488	0.30919220055710306	0.018105849582172703	0.026462395543175487	30.17075834665371	110.55999076519498	0.042020554800353355	0.15398327404623258
STV1	P37296	1	890.0	79.1209438202247	87.31	18.135160758549038	27.45	95.12	0.31235955056179776	0.47191011235955055	0.07977528089887641	0.13595505617977527	46.84869268085827	162.96083231562116	0.05263898054029019	0.1831020587815968
SUL1	P38359	1	859.0	80.03550640279394	87.38	17.86610711095221	23.75	97.44	0.37252619324796277	0.4051222351571595	0.12223515715948778	0.10011641443538999	37.28114545720727	127.17403145296605	0.04340063499092814	0.14804893067865663
SUL2	Q12325	1	893.0	78.04723404255319	88.81	22.899437160085302	20.17	97.38	0.4479283314669653	0.3090705487122061	0.07502799552071669	0.167973124300112	39.098976923957295	130.36120610442356	0.043783848739033925	0.14598119384593902
SUR1	P33300	1	382.0	82.29960732984293	93.5	22.663083506758117	27.91	98.88	0.6308900523560209	0.13350785340314136	0.07591623036649214	0.15968586387434555	26.828064134152502	88.10810464991287	0.07023053438259817	0.23064948861233736
SUR2	P38992	1	349.0	91.67659025787967	95.5	12.957425860689431	32.88	98.69	0.8510028653295129	0.09455587392550144	0.008595988538681949	0.045845272206303724	27.57718211944286	106.74147329880734	0.07901771380929186	0.3058494936928577
SUR7	P54003	1	302.0	79.62122516556292	89.62	19.69917755087985	34.19	97.75	0.4735099337748344	0.26490066225165565	0.09933774834437085	0.16225165562913907	40.03876669843614	133.95864136740116	0.13257869767694086	0.4435716601569575
SVP26	P38869	1	228.0	80.0001754385965	86.875	16.49214541821461	38.88	97.06	0.42543859649122806	0.34210526315789475	0.13157894736842105	0.10087719298245613	25.718145659371036	87.85992640561453	0.11279888447092559	0.38535055441059
SWF1	Q04629	1	336.0	90.39404761904763	93.72	11.225974198795315	38.0	98.25	0.7946428571428571	0.13690476190476192	0.03869047619047619	0.02976190476190476	26.34333255356312	87.42751988933462	0.07840277545703309	0.2602009520515911
SWP1	Q02795	1	286.0	78.15762237762239	81.845	14.782220489448129	37.62	97.75	0.24825174825174826	0.47202797202797203	0.23426573426573427	0.045454545454545456	45.59300286755689	130.1552958776553	0.1594160939425066	0.4550884471246689
SYG1	P40528	1	902.0	73.24741685144124	83.72	24.510692844684268	21.72	98.5	0.3614190687361419	0.31263858093126384	0.0975609756097561	0.22838137472283815	34.66582541100961	136.8128583065203	0.03843217894790422	0.15167722650390278
SYM1	Q06563	1	197.0	87.23959390862946	92.06	12.19091697485803	48.44	98.12	0.6446700507614214	0.24873096446700507	0.09644670050761421	0.01015228426395939	19.345938076668013	75.51355249225135	0.09820273135364474	0.3833175253413774
SYN8	P31377	1	255.0	73.12196078431371	75.94	17.276490954031626	33.72	96.56	0.25882352941176473	0.3215686274509804	0.29411764705882354	0.12549019607843137	36.50162788505983	125.56555958542135	0.14314363876494052	0.4924139591585151
SYS1	P41544	1	203.0	78.22999999999999	88.0	17.96770586878559	38.75	95.94	0.4039408866995074	0.27586206896551724	0.21182266009852216	0.10837438423645321	28.860779326173468	92.24552399439227	0.14217132672991856	0.4544114482482378
TAT1	P38085	1	619.0	79.1816801292407	89.06	21.117807477428634	26.17	97.38	0.4588045234248788	0.32794830371567046	0.035541195476575124	0.1777059773828756	27.79534821789838	95.37566245641494	0.04490363201599092	0.15408023013960412
TAT2	P38967	1	592.0	84.47983108108107	90.5	16.24534018339318	23.61	98.12	0.5202702702702703	0.3716216216216216	0.04054054054054054	0.06756756756756757	25.251318435682045	83.30381430042685	0.04265425411432778	0.1407159025345048
TBS1	P38114	1	1094.0	65.24681901279708	75.47	25.031295978513636	23.02	96.44	0.19195612431444242	0.37294332723948814	0.07678244972577697	0.3583180987202925	38.25315617545267	144.65645731179785	0.034966321915404636	0.1322271090601443
TCB1	Q12466	1	1186.0	79.82071669477234	87.28	18.791675641953425	23.17	97.62	0.3625632377740304	0.4494097807757167	0.07925801011804384	0.1087689713322091	46.40657364001965	181.7154156063816	0.03912864556494068	0.15321704519930995
TCB2	P48231	1	1178.0	80.9311884550085	88.5	18.836227781209413	22.23	98.38	0.42699490662139217	0.39473684210526316	0.07555178268251274	0.10271646859083192	48.448052292365176	170.828843015458	0.041127378855997605	0.14501599576864008
TCB3	Q03640	1	1545.0	70.2970355987055	81.0	24.334004354223207	19.36	96.62	0.24142394822006472	0.41877022653721685	0.0912621359223301	0.24854368932038834	49.05872997077575	172.19229959844313	0.0317532232820555	0.11145132660093407
TCD1	P38756	1	429.0	86.28645687645688	91.19	13.298438839133098	42.03	98.75	0.5594405594405595	0.3006993006993007	0.11888111888111888	0.02097902097902098	28.644198045403215	108.54507379425378	0.0667696924135273	0.2530188200332256
TCD2	P36101	1	447.0	85.0337360178971	91.19	15.367302504534878	35.84	98.75	0.5480984340044742	0.2953020134228188	0.09843400447427293	0.058165548098434	30.553881330379696	114.2523541026617	0.06835320208138634	0.2555981076122186
TCM62	P38228	1	572.0	85.80083916083916	90.56	13.556544647966625	30.27	97.75	0.5227272727272727	0.3741258741258741	0.055944055944055944	0.0472027972027972	27.519001144895178	82.11712644753224	0.048110141861704855	0.14356140987330812
TDA4	P47153	1	279.0	92.087311827957	96.19	12.041437428910895	35.78	98.69	0.8422939068100358	0.0967741935483871	0.02867383512544803	0.03225806451612903	21.292015553439857	92.56835228629706	0.07631546793347618	0.331786208911459
TDA5	Q06417	1	326.0	91.02490797546012	93.94	8.646089748338074	57.25	98.81	0.6687116564417178	0.29141104294478526	0.03987730061349693	0.0	21.54568199705488	71.59174414693359	0.0660910490707205	0.2196065771378331
TDA6	Q06466	1	467.0	80.68432548179872	91.62	20.318794185089615	29.91	98.62	0.5417558886509636	0.19271948608137046	0.12419700214132762	0.14132762312633834	24.012316843094094	84.29801690431394	0.051418237351379216	0.18050967217197847
TDA7	P53882	1	636.0	51.91773584905659	44.38	18.65850193770001	29.98	96.88	0.10377358490566038	0.07232704402515723	0.18396226415094338	0.639937106918239	57.885703282047	186.61765024777267	0.0910152567327783	0.29342397837700107
TED1	P40533	1	473.0	93.19701902748415	96.31	9.997931381900234	39.47	98.94	0.8668076109936576	0.07822410147991543	0.040169133192389	0.014799154334038054	24.21655419346687	88.48539450666422	0.05119778899253038	0.18707271565890957
TGL1	P34163	1	548.0	78.44664233576641	91.25	24.47462089437079	25.03	98.94	0.531021897810219	0.1989051094890511	0.06751824817518248	0.20255474452554745	27.863236776359617	115.992645124594	0.05084532258459784	0.21166541081130294
THI7	Q05998	1	598.0	84.858745819398	92.41	18.608856971656788	25.06	98.44	0.6438127090301003	0.22073578595317725	0.038461538461538464	0.09698996655518395	27.547355261403272	109.60212251138205	0.046065811473918514	0.18328114132338136
THI72	Q08579	1	599.0	84.47884808013356	92.25	18.787886149108914	24.33	98.25	0.6277128547579299	0.24040066777963273	0.038397328881469114	0.09348914858096828	27.638310513705648	115.05813753490015	0.046140752109692235	0.19208370206160294
THI73	Q07904	1	523.0	79.50074569789676	85.75	16.902325340898933	23.41	96.31	0.26195028680688337	0.5602294455066922	0.07648183556405354	0.10133843212237094	25.75621817277366	108.44955483541645	0.049247071076049066	0.2073605254979282
THI74	Q04083	1	370.0	83.97932432432432	91.31	17.272975183957875	34.28	98.38	0.5486486486486486	0.2810810810810811	0.06756756756756757	0.10270270270270271	25.52129732026355	92.51377761176981	0.06897647924395554	0.25003723678856704
TIM17	P39515	1	158.0	83.67474683544305	90.62	15.7934860270073	31.28	97.81	0.5443037974683544	0.27848101265822783	0.10759493670886076	0.06962025316455696	25.663048070202517	107.7373082362837	0.16242435487469947	0.6818816976979981
TIM18	Q08749	1	192.0	74.92229166666667	82.59	18.7674487133067	37.94	97.75	0.34375	0.23958333333333334	0.265625	0.15104166666666666	30.269684933910522	112.60920211954262	0.15765460903078396	0.5865062610392845
TIM21	P53220	1	239.0	78.74041841004184	87.38	19.090105649685295	35.28	98.38	0.4476987447698745	0.22594142259414227	0.22594142259414227	0.100418410041841	38.30109954987864	139.4932035082713	0.1602556466522119	0.583653571164315
TIM22	Q12328	1	207.0	72.82574879227055	80.88	18.882734830549733	26.3	96.5	0.17391304347826086	0.47342995169082125	0.1642512077294686	0.18840579710144928	23.6529274614616	81.3031100635148	0.11426535005537006	0.39276864764982994
TIM23	P32897	1	222.0	72.37995495495497	81.0	20.126959856397438	33.0	96.5	0.3333333333333333	0.22522522522522523	0.25675675675675674	0.18468468468468469	31.36311092065513	101.35187221260394	0.14127527441736545	0.45653996492163934
TIM50	Q02776	1	476.0	75.7735924369748	86.31	23.37982137204034	20.36	97.44	0.39915966386554624	0.3172268907563025	0.09663865546218488	0.1869747899159664	44.158530274899384	151.18251735237115	0.09277002158592308	0.3176103305722083
TIM54	P47045	1	478.0	76.09058577405858	88.0	23.243333395957077	27.48	97.5	0.4100418410041841	0.301255230125523	0.07112970711297072	0.2175732217573222	34.68049143010228	131.05457607424475	0.07255332935167841	0.2741727532933991
TLG1	Q03322	1	224.0	73.09013392857142	78.03	17.185560162737296	36.03	94.69	0.125	0.5223214285714286	0.20535714285714285	0.14732142857142858	35.8428619232462	146.63639367155756	0.1600127764430634	0.6546267574623105
TLG2	Q08144	1	397.0	68.73156171284634	77.5	20.420438348550384	32.47	95.12	0.12342569269521411	0.4433249370277078	0.11335012594458438	0.3198992443324937	40.466781240687254	147.62417007048677	0.10193143889341878	0.371849294887876
TMN2	Q04562	1	672.0	84.41766369047619	91.0	15.923478343239275	28.48	98.31	0.5595238095238095	0.27827380952380953	0.09970238095238096	0.0625	31.63589344550172	119.22134919971337	0.04707722238913946	0.17741272202338298
TMN3	P40071	1	706.0	80.6213031161473	89.28	18.628171574407702	25.27	98.0	0.4745042492917847	0.301699716713881	0.09915014164305949	0.12464589235127478	32.144493739850894	109.95488650351108	0.045530444390723644	0.1557434653024236
TMS1	Q12116	1	473.0	77.7909090909091	85.25	18.131813543798767	28.0	97.69	0.35095137420718814	0.36152219873150104	0.16701902748414377	0.12050739957716702	27.023544075150387	93.30917507405154	0.05713222848869003	0.1972709832432379
TNA1	P53322	1	534.0	80.2497191011236	88.38	19.11207931554786	28.31	96.44	0.41760299625468167	0.40823970037453183	0.04119850187265917	0.13295880149812733	27.06761411094312	97.0382088148787	0.05068841593809573	0.1817194921626942
TOK1	P40310	1	691.0	75.2326483357453	86.88	24.799869965275356	19.97	98.38	0.39363241678726485	0.3227206946454414	0.0694645441389291	0.2141823444283647	37.37563522224732	146.26571794169678	0.05408919713783982	0.2116725295827739
TOM20	P35180	1	183.0	89.01530054644809	95.06	13.36404342269438	48.62	98.31	0.726775956284153	0.12021857923497267	0.14754098360655737	0.00546448087431694	34.883614660380246	123.01176744523265	0.19062084513868988	0.672195450520397
TOM22	P49334	1	152.0	76.30875	85.155	19.581408923036776	35.0	97.31	0.3815789473684211	0.27631578947368424	0.19078947368421054	0.1513157894736842	45.038246447145866	157.81902553557984	0.2963042529417491	1.038283062734078
TOM5	P80967	1	50.0	82.7916	89.81	14.625541543477972	44.62	97.19	0.5	0.28	0.2	0.02	20.83908599713529	66.42912971731603	0.4167817199427058	1.3285825943463205
TOM6	P33448	1	61.0	79.55081967213114	86.88	17.090793830433014	48.69	98.06	0.4262295081967213	0.26229508196721313	0.2786885245901639	0.03278688524590164	26.078285407606675	86.64639340445741	0.42751287553453565	1.4204326787615968
